Index,links,item_title,Customer Name,Review Date,Item rating,Review text
308,https://www.etsy.com/listing/1108934365/nikolaus-strumpf-grey-customizable?ref=shop_review,Nikolaus Strumpf grey | customizable,Tim," Nov 25, 2021                    ",5 out of 5 stars,
309,https://www.etsy.com/listing/880441543/personalized-stacking-tower-mint?ref=shop_review,Personalized stacking tower mint | Personalizable,Maria," Nov 24, 2021                    ",5 out of 5 stars,
310,https://www.etsy.com/listing/876242136/wood-toy-car-mint-personalizable?ref=shop_review,Wood - Toy car mint |  Personalizable,Dörte," Nov 24, 2021                    ",5 out of 5 stars,Sehr hübsches Auto! Schnelle Lieferung!
311,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Natalie," Nov 24, 2021                    ",5 out of 5 stars,
312,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | customizable,Melissa," Nov 24, 2021                    ",5 out of 5 stars,
313,https://www.etsy.com/listing/866521706/personalized-stacking-tower-pink?ref=shop_review,Personalized stacking tower pink | | customizable Label Label,Nadine," Nov 24, 2021                    ",5 out of 5 stars,Sehr schöner Artikel. Die Beschenkten haben sich sehr gefreut.
314,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Andrea Franzen," Nov 24, 2021                    ",5 out of 5 stars,Eine richtig tolle Holzbahn. Die Qualität ist klasse und eine wunderbare Geschenkidee. Klare Kaufempfehlung :)
315,https://www.etsy.com/listing/866476660/personalized-ball-track-heart-pink?ref=shop_review,Personalized Ball Track Heart Pink | Personalizable,Birgit," Nov 24, 2021                    ",5 out of 5 stars,Superschönes Geschenk. Klasse gemacht und schnelle Lieferung. Danke
316,https://www.etsy.com/listing/934210981/wooden-toys-childrens-kitchen-coffee?ref=shop_review,Wooden toys children's kitchen coffee maker pink| Personalizable,Sign in with Apple user," Nov 24, 2021                    ",5 out of 5 stars,
317,https://www.etsy.com/listing/866476660/personalized-ball-track-heart-pink?ref=shop_review,Personalized Ball Track Heart Pink | Personalizable,M," Nov 24, 2021                    ",5 out of 5 stars,"Alles super! Toll verarbeitet, ich freu mich aufs verschenken."
318,https://www.etsy.com/listing/880413319/baptismal-gift-personalized-stack-and?ref=shop_review,Baptismal gift Personalized stack – and plug-in game house - blue | printed | customizable Label Label,wurftier," Nov 24, 2021                    ",5 out of 5 stars,
319,https://www.etsy.com/listing/1046207300/memory-box-for-babies-and-children?ref=shop_review,Memory box for babies and children – rainbow| customizable,Kira," Nov 24, 2021                    ",3 out of 5 stars,"Leider ist die Qualität der Kiste nicht ganz wie erwartet, da der Schriftzug aufgrund starker Maserungen im Holz nicht komplett frei erkennbar ist. Dies trübt den eigentlich schönen Eindruck der Kiste und lenkt direkt auf die störenden Stellen."
320,https://www.etsy.com/listing/870895104/personalized-gifts-baby-wooden-railway?ref=shop_review,Personalized Gifts Baby Wooden Railway Personalized Blue,Sandra," Nov 23, 2021                    ",5 out of 5 stars,"Super tolle Geschenkidee, stabile Qualität, tolle Farben"
321,https://www.etsy.com/listing/1108934365/nikolaus-strumpf-grey-customizable?ref=shop_review,Nikolaus Strumpf grey | customizable,Annika," Nov 23, 2021                    ",5 out of 5 stars,Super schöner Weihnachtsstrumpf🥰. Vielen Dank 😊
322,https://www.etsy.com/listing/1040510172/50-wooden-building-blocks-pink?ref=shop_review,50 wooden building blocks - pink personalized with storage box | Gift for birth,Jennifer," Nov 23, 2021                    ",3 out of 5 stars,
323,https://www.etsy.com/listing/870895104/personalized-gifts-baby-wooden-railway?ref=shop_review,Personalized Gifts Baby Wooden Railway Personalized Blue,Lisa," Nov 23, 2021                    ",5 out of 5 stars,
324,https://www.etsy.com/listing/1078562780/pregnancy-announces-a-little-something?ref=shop_review,Pregnancy announces | A little something for you... Surprise Box Pregnancy | Kidslino,Claudia," Nov 23, 2021                    ",4 out of 5 stars,Schöne box. Teilweise splitterte das Holz noch etwas.
325,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed | customizable Label Label,Theresa," Nov 22, 2021                    ",5 out of 5 stars,
326,https://www.etsy.com/listing/870895918/wooden-railway-personalized-pink?ref=shop_review,Wooden railway personalized pink,Karin," Nov 22, 2021                    ",5 out of 5 stars,
327,https://www.etsy.com/listing/870895918/wooden-railway-personalized-pink?ref=shop_review,Wooden railway personalized pink,Karin," Nov 22, 2021                    ",5 out of 5 stars,
328,https://www.etsy.com/listing/866476660/personalized-ball-track-heart-pink?ref=shop_review,Personalized Ball Track Heart Pink | Personalizable,Madlén," Nov 22, 2021                    ",5 out of 5 stars,
329,https://www.etsy.com/listing/932003591/kitchen-accessories-toaster-incl?ref=shop_review,Kitchen accessories Toaster incl. accessories pink | Personalizable,Jessie," Nov 22, 2021                    ",5 out of 5 stars,supersüßer Toaster plus Zubehör! Auch die Personalisierung hat gut geklappt und der Artikel war schnell bei mir angekommen!
330,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed | customizable Label Label,Gabriele," Nov 22, 2021                    ",5 out of 5 stars,wunderschön- genau wie beschrieben- kaufe gerne hier wieder ein
331,https://www.etsy.com/listing/1041015320/catching-up-elephant-with-baby?ref=shop_review,Catching up elephant with baby | customizable,Gabriele," Nov 22, 2021                    ",5 out of 5 stars,super süß- meinen herzlichen Dank für meinen Sonderwunsch- Top- genau so hab ich es mir vorgestellt. Jederzeit gerne wieder- klare Kaufempfehlung für diesen Shop
332,https://www.etsy.com/listing/1108934365/nikolaus-strumpf-grey-customizable?ref=shop_review,Nikolaus Strumpf grey | customizable,Gabriele," Nov 22, 2021                    ",5 out of 5 stars,super schön- ein tolles Geschenk
333,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed | customizable Label Label,Selina," Nov 22, 2021                    ",5 out of 5 stars,
334,https://www.etsy.com/listing/884827349/personalized-gifts-babies-steckhaus-blue?ref=shop_review,Personalized Gifts Babies Plug house blue personalisert,Susanne," Nov 22, 2021                    ",5 out of 5 stars,"Super schneller Versand. Super Qualität. Hätte es selbst behalten, aber mein Sohn hat nicht den gleichen Namen. Gerne kaufe ich hier wieder etwas. Schöne individuelle Geschenke."
335,https://www.etsy.com/listing/870895918/wooden-railway-personalized-pink?ref=shop_review,Wooden railway personalized pink,Nicola," Nov 22, 2021                    ",5 out of 5 stars,
336,https://www.etsy.com/listing/1097325115/wooden-parking-garage-with-accessories?ref=shop_review,Wooden parking garage with accessories | customizable,Katharina," Nov 22, 2021                    ",5 out of 5 stars,
337,https://www.etsy.com/listing/934210981/wooden-toys-childrens-kitchen-coffee?ref=shop_review,Wooden toys children's kitchen coffee maker pink| Personalizable,Julia," Nov 21, 2021                    ",5 out of 5 stars,
338,https://www.etsy.com/listing/882965105/ludo-pastel-personalizable?ref=shop_review,Ludo Pastel | Personalizable,Patrish," Nov 21, 2021                    ",5 out of 5 stars,
339,https://www.etsy.com/listing/880441543/personalized-stacking-tower-mint?ref=shop_review,Personalized stacking tower mint | Personalizable,Sonja," Nov 21, 2021                    ",5 out of 5 stars,
340,https://www.etsy.com/listing/866476660/personalized-ball-track-heart-pink?ref=shop_review,Personalized Ball Track Heart Pink | Personalizable,Chiara," Nov 21, 2021                    ",5 out of 5 stars,
341,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed | customizable Label Label,Ina Falk," Nov 21, 2021                    ",5 out of 5 stars,
342,https://www.etsy.com/listing/920285334/mixerkitchen-machine-pink-personalizable?ref=shop_review,Mixer/kitchen machine pink |  Personalizable,jennyku26," Nov 21, 2021                    ",5 out of 5 stars,
343,https://www.etsy.com/listing/880412339/personalized-stack-and-plug-in-game?ref=shop_review,Personalized Stack and Plug Game House - Pink | printed personalizable,Verena," Nov 20, 2021                    ",5 out of 5 stars,
344,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | customizable,Mario," Nov 20, 2021                    ",4 out of 5 stars,
345,https://www.etsy.com/listing/1045102850/ball-track-racecourse-customizable?ref=shop_review,Ball Track Racecourse | customizable,Ma," Nov 20, 2021                    ",4 out of 5 stars,
346,https://www.etsy.com/listing/1108934365/nikolaus-strumpf-grey-customizable?ref=shop_review,Nikolaus Strumpf grey | customizable,Andrea," Nov 20, 2021                    ",5 out of 5 stars,
347,https://www.etsy.com/listing/870898818/personalized-gifts-baby-plug-in-game?ref=shop_review,Personalized Gifts Baby Plug House Pink Personalized,Beate," Nov 19, 2021                    ",5 out of 5 stars,"Die Lieferung dauerte etwas länger als gedacht, aber es sieht super aus , gute Verarbeitung und schöne Farben"
348,https://www.etsy.com/listing/869014104/wood-blue-toy-car-personalizable?ref=shop_review,Wood - Blue Toy Car | Personalizable,Meike," Nov 19, 2021                    ",5 out of 5 stars,
349,https://www.etsy.com/listing/870898818/personalized-gifts-baby-plug-in-game?ref=shop_review,Personalized Gifts Baby Plug House Pink Personalized,Jetty Kempf," Nov 19, 2021                    ",5 out of 5 stars,Sieht super aus . Verarbeitung sieht gut aus. Bestellen wir gerne wieder.😀
350,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed | customizable Label Label,Lena," Nov 19, 2021                    ",5 out of 5 stars,
351,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | customizable,Lena," Nov 19, 2021                    ",5 out of 5 stars,
352,https://www.etsy.com/listing/1064706140/wooden-toolbox-customizable?ref=shop_review,Wooden toolbox | customizable,Melanie," Nov 19, 2021                    ",5 out of 5 stars,
353,https://www.etsy.com/listing/870895104/personalized-gifts-baby-wooden-railway?ref=shop_review,Personalized Gifts Baby Wooden Railway Personalized Blue,Janice," Nov 19, 2021                    ",5 out of 5 stars,"Sehr hochwertig und schneller Versand. Ich freue mich schon darauf, die Eisenbahn zu verschenken"
354,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Sab," Nov 19, 2021                    ",5 out of 5 stars,
355,https://www.etsy.com/listing/866521706/personalized-stacking-tower-pink?ref=shop_review,Personalized stacking tower pink | | customizable Label Label,Hülya," Nov 19, 2021                    ",2 out of 5 stars,"Sehr süßer Artikel, aber leider kleiner und schmaler als gedacht."
356,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed | customizable Label Label,Sarah," Nov 19, 2021                    ",5 out of 5 stars,"Sehr schön! Unser Sohn spielt sehr gerne damit, zusätzlich dient sie noch als lebenslanges Andenken 🙂"
357,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Lisa," Nov 18, 2021                    ",5 out of 5 stars,super schöner Artikel und tolle Qualität
358,https://www.etsy.com/listing/931997253/tea-set-pink-personalizable?ref=shop_review,Tea Set Pink | | Personalizable,Jessie," Nov 18, 2021                    ",5 out of 5 stars,Ein sehr schönes Produkt und die Personalisierung hat ebenfalls einwandfrei geklappt :) Kam schnell an und war gut verpackt!
359,https://www.etsy.com/listing/880441543/personalized-stacking-tower-mint?ref=shop_review,Personalized stacking tower mint | Personalizable,Laura," Nov 18, 2021                    ",5 out of 5 stars,
360,https://www.etsy.com/listing/866521706/personalized-stacking-tower-pink?ref=shop_review,Personalized stacking tower pink | | customizable Label Label,FriFra," Nov 18, 2021                    ",4 out of 5 stars,"Leider kann man den Namen auf dem oberen Stein kaum lesen, da die Grundfarbe dunkler ist als abgebildet. Sehr schade."
361,https://www.etsy.com/listing/880413319/baptismal-gift-personalized-stack-and?ref=shop_review,Baptism Gift Personalized Stack - and Plug House Plug - Blue | printed personalizable,Nadine," Nov 18, 2021                    ",5 out of 5 stars,Wundervoll. Die Eltern haben sich sehr gefreut. Danke :)
362,https://www.etsy.com/listing/890169803/wood-toy-car-pink-personalizable?ref=shop_review,Wood - Toy Car Pink |  Personalizable,Steffi," Nov 18, 2021                    ",5 out of 5 stars,
363,https://www.etsy.com/listing/1035562634/stacking-tower-mr-polar-bear-mint?ref=shop_review,Stacking Tower Mr. Polar Bear mint | customizable,Mona," Nov 18, 2021                    ",5 out of 5 stars,
364,https://www.etsy.com/listing/1108933267/advent-calendar-wichtel-customizable?ref=shop_review,"Advent calendar ""Wichtel"" | customizable",Elisa," Nov 18, 2021                    ",5 out of 5 stars,So so schön. Ich bin mega begeistert und würde den Adventskalender jederzeit wieder bestellen.
365,https://www.etsy.com/listing/875117906/baptism-gift-plug-in-house-blue?ref=shop_review,Baptism Gift | Plug-in house blue | Personalizable,Carolin," Nov 18, 2021                    ",5 out of 5 stars,Es war ein dann doch etwas kleiner als erwartet aber ein super tolles Geschenk zur Taufe. 👍🏻
366,https://www.etsy.com/listing/1108934365/nikolaus-strumpf-grey-customizable?ref=shop_review,Nikolaus Strumpf grey | customizable,valentinkinder55," Nov 18, 2021                    ",5 out of 5 stars,Alles super gelaufen und einfach ein Traum.
367,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Christina," Nov 18, 2021                    ",5 out of 5 stars,"Sehr schön und hochwertig, ist bei den Beschenkten sehr gut angekommen. Würde ich jederzeit wieder bestellen 🥰"
368,https://www.etsy.com/listing/884827349/personalized-gifts-babies-steckhaus-blue?ref=shop_review,Personalized Gifts Babies Plug house blue personalisert,Kessy," Nov 17, 2021                    ",5 out of 5 stars,Sehr schöne personalisierte Bauklötze. Werde ich wohl nochmal bestellen müssen 😉
369,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Sign in with Apple user," Nov 17, 2021                    ",5 out of 5 stars,"Sehr schöne, hochwertig verarbeitete Bahn! Personalisiert ein sehr schönes Geschenk🥰"
370,https://www.etsy.com/listing/870895104/personalized-gifts-baby-wooden-railway?ref=shop_review,Personalized Gifts Baby Wooden Railway Personalized Blue,Marie-Luise," Nov 17, 2021                    ",5 out of 5 stars,
371,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Ute," Nov 17, 2021                    ",5 out of 5 stars,Soooo wunderschön ❤️ Mein Enkel wird sich freuen
372,https://www.etsy.com/listing/1046207300/memory-box-for-babies-and-children?ref=shop_review,Memory box for babies and children – rainbow| customizable,Denise," Nov 17, 2021                    ",5 out of 5 stars,
373,https://www.etsy.com/listing/880441543/personalized-stacking-tower-mint?ref=shop_review,Personalized stacking tower mint | Personalizable,Lena," Nov 17, 2021                    ",5 out of 5 stars,"Der Stapelturm sieht super aus mit den personalisierten Daten.
War total schnell da :-)"
374,https://www.etsy.com/listing/1041502474/crackling-cloth-deer-customizable?ref=shop_review,Crackling cloth deer | customizable,Tatjana," Nov 17, 2021                    ",5 out of 5 stars,Mega schönes Tuch und sehr gut verarbeitet ☺️Ich bin super zufrieden ☺️🌸Vielen lieben Dank 🌸🌸
375,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Maria," Nov 17, 2021                    ",5 out of 5 stars,"Perfektes, persönliches Geschenk! 
Ich werde sehr gerne wieder dort bestellen!"
376,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Dani," Nov 17, 2021                    ",5 out of 5 stars,Wundervolles Geschenk
377,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Stiffani," Nov 16, 2021                    ",5 out of 5 stars,"Verkäufer hält Kontakt, schneller Versand und genauso schön wie auf dem Bild"
378,https://www.etsy.com/listing/880369147/gift-birth-railway-personalized-baby?ref=shop_review,Gift Birth - Railway Personalized Baby Gift,Renata," Nov 16, 2021                    ",5 out of 5 stars,"Ein tolles Geschenk zur Geburt, genauso wie erwartet, tolle Qualität und sehr schönes Design!
Wurde blitzschnell geliefert, 6 Tage nach Bestellung hielt ich den Zug schon in der Hand! Werde bestimmt bei Bedarf wieder kaufen :)"
379,https://www.etsy.com/listing/880413319/baptismal-gift-personalized-stack-and?ref=shop_review,Baptismal gift Personalized stack – and plug-in game house - blue | printed | customizable Label Label,Katrin," Nov 16, 2021                    ",5 out of 5 stars,
380,https://www.etsy.com/listing/880412339/personalized-stack-and-plug-in-game?ref=shop_review,Personalized Stack and Plug Game House - Pink | printed personalizable,Angela," Nov 16, 2021                    ",5 out of 5 stars,Sehr schönes personalisiertes Geschenk zur Babyparty. Kam sehr gut an
381,https://www.etsy.com/listing/866480004/personalized-ball-track-mint?ref=shop_review,Personalized ball track mint | customizable,Katja," Nov 16, 2021                    ",5 out of 5 stars,
382,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed | customizable Label Label,Anika," Nov 16, 2021                    ",5 out of 5 stars,
383,https://www.etsy.com/listing/1041015320/catching-up-elephant-with-baby?ref=shop_review,Catching up elephant with baby | customizable,Katrin," Nov 16, 2021                    ",5 out of 5 stars,"Sehr süßes Spielzeug, hochwertig verarbeitet und von guter Qualität. Mit dem personalisierten Namen ein schönes und individuelles Weihnachtsgeschenk. Danke, alles bestens, gern mal wieder :)"
384,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Mona," Nov 16, 2021                    ",5 out of 5 stars,Tolle Arbeit die große Freude bereitet!
385,https://www.etsy.com/listing/931997253/tea-set-pink-personalizable?ref=shop_review,Tea Set Pink | | Personalizable,Sophie," Nov 15, 2021                    ",5 out of 5 stars,"Einfach super süß, kam total gut an!"
386,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed | customizable Label Label,Katharina," Nov 15, 2021                    ",5 out of 5 stars,
387,https://www.etsy.com/listing/870906334/personalized-plug-in-play-house-pink?ref=shop_review,Personalized plug-in house pink personalized,Claudia," Nov 15, 2021                    ",5 out of 5 stars,"Super, kann ich nur weiterempfehlen! 😊"
388,https://www.etsy.com/listing/1052166816/baptismal-gift-wooden-railway-blue?ref=shop_review,Baptismal gift | Wooden railway blue |  customizable,Sabrina," Nov 14, 2021                    ",5 out of 5 stars,Wunderschön. Ich bin total begeistert und freue mich aufs Verschenken :)
389,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed | customizable Label Label,Olga," Nov 14, 2021                    ",5 out of 5 stars,Absolutely wonderful! They even put a handwritten note which was such a lovely touch!
390,https://www.etsy.com/listing/866521706/personalized-stacking-tower-pink?ref=shop_review,Personalized stacking tower pink | | customizable Label Label,Tamara Kuper," Nov 14, 2021                    ",5 out of 5 stars,Wunderschöne Erinnerung kann ich nur empfehlen
391,https://www.etsy.com/listing/934210981/wooden-toys-childrens-kitchen-coffee?ref=shop_review,Wooden toys children's kitchen coffee maker pink| Personalizable,Mina," Nov 14, 2021                    ",5 out of 5 stars,
392,https://www.etsy.com/listing/920285334/mixerkitchen-machine-pink-personalizable?ref=shop_review,Mixer/kitchen machine pink |  Personalizable,Mina," Nov 14, 2021                    ",5 out of 5 stars,
393,https://www.etsy.com/listing/932003591/kitchen-accessories-toaster-incl?ref=shop_review,Kitchen accessories Toaster incl. accessories pink | Personalizable,Mina," Nov 14, 2021                    ",5 out of 5 stars,
394,https://www.etsy.com/listing/880412339/personalized-stack-and-plug-in-game?ref=shop_review,Personalized Stack and Plug Game House - Pink | printed personalizable,Laura," Nov 14, 2021                    ",5 out of 5 stars,Ein sehr schönes Geschenk! Tolle Verarbeitung und schöne Farben!
395,https://www.etsy.com/listing/870906334/personalized-plug-in-play-house-pink?ref=shop_review,Personalized plug-in house pink personalized,Anni," Nov 14, 2021                    ",5 out of 5 stars,Super Qualität und außerordentlich schneller Versand! Toller Kundenservice!
396,https://www.etsy.com/listing/880412339/personalized-stack-and-plug-in-game?ref=shop_review,Personalized Stack and Plug Game House - Pink | printed personalizable,Denise," Nov 14, 2021                    ",5 out of 5 stars,schneller Versand und es sieht einfach toll aus 🙂 eine tolle Erinnerung.
397,https://www.etsy.com/listing/1046207300/memory-box-for-babies-and-children?ref=shop_review,Memory box for babies and children – rainbow| customizable,Dennis Hemminger," Nov 13, 2021                    ",5 out of 5 stars,
398,https://www.etsy.com/listing/870895104/personalized-gifts-baby-wooden-railway?ref=shop_review,Personalized Gifts Baby Wooden Railway Personalized Blue,Claudia," Nov 13, 2021                    ",5 out of 5 stars,S u p e r
399,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Saskia," Nov 13, 2021                    ",5 out of 5 stars,Super Artikel. Entsprach den Erwartungen vollkommen.
400,https://www.etsy.com/listing/880441067/personalized-stacking-tower-blue?ref=shop_review,Personalized Stacking Tower Blue | Personalizable,Ines," Nov 13, 2021                    ",3 out of 5 stars,
401,https://www.etsy.com/listing/1045102850/ball-track-racecourse-customizable?ref=shop_review,Ball Track Racecourse | customizable,Nina," Nov 13, 2021                    ",5 out of 5 stars,
402,https://www.etsy.com/listing/870897688/christening-gift-wooden-railway-blue?ref=shop_review,Christening gift wooden railway blue personalized | Label Label,Annette," Nov 13, 2021                    ",5 out of 5 stars,
403,https://www.etsy.com/listing/870895918/wooden-railway-personalized-pink?ref=shop_review,Wooden railway personalized pink,Vanessa," Nov 13, 2021                    ",5 out of 5 stars,
404,https://www.etsy.com/listing/1097325115/wooden-parking-garage-with-accessories?ref=shop_review,Wooden parking garage with accessories | customizable,Sabine," Nov 13, 2021                    ",5 out of 5 stars,Alles gut verlaufen
405,https://www.etsy.com/listing/884827349/personalized-gifts-babies-steckhaus-blue?ref=shop_review,Personalized Gifts Babies Plug house blue personalisert,Marleen," Nov 13, 2021                    ",5 out of 5 stars,Alles super!
406,https://www.etsy.com/listing/889049129/gift-for-baptism-plug-in-game-house-pink?ref=shop_review,Gift for Baptism | Plug-in house pink | Personalizable,Karin," Nov 13, 2021                    ",5 out of 5 stars,Ein superschönes personalisiertes Steckspiel. Alles wunderbar!
407,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | customizable,saskiascholz," Nov 13, 2021                    ",5 out of 5 stars,
408,https://www.etsy.com/listing/882965105/ludo-pastel-personalizable?ref=shop_review,Ludo Pastel | Personalizable,Maren," Nov 13, 2021                    ",5 out of 5 stars,Sehr schön 🤩
409,https://www.etsy.com/listing/880413319/baptismal-gift-personalized-stack-and?ref=shop_review,Baptismal gift Personalized stack – and plug-in game house - blue | printed | customizable Label Label,Jessica," Nov 13, 2021                    ",5 out of 5 stars,Wunderschön! Würde ich jederzeit wieder bestellen und verschenken.
410,https://www.etsy.com/listing/920220844/motorloop-elephant-customizable?ref=shop_review,Motorloop elephant customizable,Fabienne," Nov 12, 2021                    ",5 out of 5 stars,Sehr schönes kleines Motorikspielzeug für die kleinsten
411,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Fabienne," Nov 12, 2021                    ",5 out of 5 stars,Sehr schöne Kugelbahn für die kleinsten
412,https://www.etsy.com/listing/880412339/personalized-stack-and-plug-in-game?ref=shop_review,Personalized Stack and Plug Game House - Pink | printed personalizable,Maren," Nov 12, 2021                    ",5 out of 5 stars,
413,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Petra," Nov 12, 2021                    ",5 out of 5 stars,
414,https://www.etsy.com/listing/870895104/personalized-gifts-baby-wooden-railway?ref=shop_review,Personalized Gifts Baby Wooden Railway Personalized Blue,Manuela," Nov 12, 2021                    ",5 out of 5 stars,
415,https://www.etsy.com/listing/1064706140/wooden-toolbox-customizable?ref=shop_review,Wooden toolbox | customizable,Ines," Nov 12, 2021                    ",5 out of 5 stars,
416,https://www.etsy.com/listing/1045101002/wooden-hammer-bench-customizable?ref=shop_review,Wooden hammer bench | customizable,Ines," Nov 12, 2021                    ",5 out of 5 stars,
417,https://www.etsy.com/listing/1002639496/sliding-animal-fish-blue-jollein?ref=shop_review,Sliding Animal Fish Blue | Jollein | personalizable,Ines," Nov 12, 2021                    ",5 out of 5 stars,
418,https://www.etsy.com/listing/1046207300/memory-box-for-babies-and-children?ref=shop_review,Memory box for babies and children – rainbow| customizable,Justine," Nov 12, 2021                    ",5 out of 5 stars,
419,https://www.etsy.com/listing/1108933267/advent-calendar-wichtel-customizable?ref=shop_review,"Advent calendar ""Wichtel"" | customizable",Jana," Nov 12, 2021                    ",5 out of 5 stars,"er sieht wunderschön aus, ich freue mich auf die strahlenden Augen unserer Tochter"
420,https://www.etsy.com/listing/934210981/wooden-toys-childrens-kitchen-coffee?ref=shop_review,Wooden toys children's kitchen coffee maker pink| Personalizable,Bianca," Nov 12, 2021                    ",5 out of 5 stars,Versendung super schnell. Personalisierung sieht auch sehr süß aus 💕 Gern wieder
421,https://www.etsy.com/listing/870898818/personalized-gifts-baby-plug-in-game?ref=shop_review,Personalized Gifts Baby Plug House Pink Personalized,Sonia," Nov 11, 2021                    ",5 out of 5 stars,
422,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed | customizable Label Label,Lisa," Nov 11, 2021                    ",5 out of 5 stars,"Die Lokomotive ist wunderschön und ein perfektes Baby Geschenk! Sehr dekorativ, persönlich und ein super Spielzeug. 

Danke das es Leute gibt, die so etwas schönes erschaffen. Ich werde es jedem weiterempfehlen."
423,https://www.etsy.com/listing/880382461/personalized-ball-track-dragon-blue?ref=shop_review,Personalized Ball Track Dragon Blue | Personalizable,Julia," Nov 11, 2021                    ",5 out of 5 stars,
424,https://www.etsy.com/listing/918072956/tea-set-mint-personalizable?ref=shop_review,Tea - Set mint| | Personalizable,Annika," Nov 11, 2021                    ",5 out of 5 stars,Ganz toll! Meine Erwartungen wurden vollends erfüllt. Zügiger Versand!
425,https://www.etsy.com/listing/934210597/wooden-toy-childrens-kitchen-coffee?ref=shop_review,Wooden toy children's kitchen coffee machine mint | Personalizable,Annika," Nov 11, 2021                    ",5 out of 5 stars,Ganz toll. Ich bin begeistert! Meine Erwartungen wurden vollends erfüllt. Zügiger Versand!
426,https://www.etsy.com/listing/880413995/personalized-baby-gifts-wood-railway?ref=shop_review,Personalized baby gifts wood – railway train locomotive with plug-in molds blue |  printed | customizable Label Label,Tobi," Nov 11, 2021                    ",5 out of 5 stars,"Total schönes Produkt, kann man nur empfehlen."
427,https://www.etsy.com/listing/880412339/personalized-stack-and-plug-in-game?ref=shop_review,Personalized Stack and Plug Game House - Pink | printed personalizable,Jessica," Nov 11, 2021                    ",5 out of 5 stars,Hervorragende Qualität und es schaut auch einfach mega toll aus! Danke dafür!
